"The 2009 PSSA Science School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
103021252,"000004802","Allegheny",3,"BETHEL PARK SD","ABRAHAM LINCOLN EL S",4,"Economically Disadvantaged",12,0.0,50.0,41.7,8.3
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"All students",75,50.7,45.3,2.7,1.3
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"Male",49,57.1,38.8,4.1,0.0
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"Female",26,38.5,57.7,0.0,3.8
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"White",74,51.4,44.6,2.7,1.4
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"IEP",16,43.8,50.0,6.3,0.0
103021252,"000007326","Allegheny",3,"BETHEL PARK SD","BENJAMIN FRANKLIN EL",4,"Economically Disadvantaged",10,30.0,60.0,10.0,0.0
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"All students",71,40.8,52.1,4.2,2.8
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"Male",33,39.4,54.5,3.0,3.0
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"Female",38,42.1,50.0,5.3,2.6
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"White",70,41.4,52.9,4.3,1.4
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"IEP",13,7.7,69.2,15.4,7.7
103021252,"000000055","Allegheny",3,"BETHEL PARK SD","BETHEL MEMORIAL EL S",4,"Economically Disadvantaged",15,33.3,46.7,13.3,6.7
103021252,"000004902","Allegheny",3,"BETHEL PARK SD","GEORGE WASHINGTON EL",4,"All students",60,55.0,40.0,5.0,0.0
103021252,"000004902","Allegheny",3,"BETHEL PARK SD","GEORGE WASHINGTON EL",4,"Male",26,57.7,34.6,7.7,0.0
103021252,"000004902","Allegheny",3,"BETHEL PARK SD","GEORGE WASHINGTON EL",4,"Female",34,52.9,44.1,2.9,0.0
103021252,"000004902","Allegheny",3,"BETHEL PARK SD","GEORGE WASHINGTON EL",4,"White",57,56.1,38.6,5.3,0.0
103021252,"000004902","Allegheny",3,"BETHEL PARK SD","GEORGE WASHINGTON EL",4,"IEP",12,50.0,33.3,16.7,0.0
103021252,"000000060","Allegheny",3,"BETHEL PARK SD","WILLIAM PENN EL SCH",4,"All students",34,70.6,29.4,0.0,0.0
103021252,"000000060","Allegheny",3,"BETHEL PARK SD","WILLIAM PENN EL SCH",4,"Male",17,82.4,17.6,0.0,0.0
103021252,"000000060","Allegheny",3,"BETHEL PARK SD","WILLIAM PENN EL SCH",4,"Female",17,58.8,41.2,0.0,0.0
103021252,"000000060","Allegheny",3,"BETHEL PARK SD","WILLIAM PENN EL SCH",4,"White",33,72.7,27.3,0.0,0.0
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"All students",394,28.7,42.4,21.1,7.9
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Male",206,31.6,39.3,19.9,9.2
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Female",188,25.5,45.7,22.3,6.4
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"White",378,29.1,42.9,20.4,7.7
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"IEP",51,5.9,25.5,31.4,37.3
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Economically Disadvantaged",41,22.0,43.9,22.0,12.2
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"All students",442,33.0,33.9,28.3,4.8
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"Male",229,34.1,33.2,28.4,4.4
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"Female",213,31.9,34.7,28.2,5.2
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"White",424,33.0,34.4,28.3,4.2
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"IEP",35,5.7,11.4,48.6,34.3
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"Economically Disadvantaged",20,25.0,15.0,50.0,10.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",4,"All students",49,55.1,32.7,12.2,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",4,"Male",27,48.1,40.7,11.1,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",4,"Female",22,63.6,22.7,13.6,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",4,"White",45,57.8,33.3,8.9,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",4,"Economically Disadvantaged",18,50.0,22.2,27.8,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",4,"All students",25,64.0,32.0,4.0,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",4,"Male",10,40.0,50.0,10.0,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",4,"Female",15,80.0,20.0,0.0,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",4,"White",23,65.2,30.4,4.3,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",4,"Economically Disadvantaged",12,50.0,41.7,8.3,0.0
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"All students",102,14.7,31.4,33.3,20.6
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Male",54,18.5,29.6,24.1,27.8
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Female",48,10.4,33.3,43.8,12.5
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"White",98,14.3,30.6,34.7,20.4
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"IEP",12,8.3,8.3,16.7,66.7
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Economically Disadvantaged",36,5.6,30.6,36.1,27.8
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"All students",103,9.7,24.3,41.7,24.3
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Male",63,9.5,25.4,38.1,27.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Female",40,10.0,22.5,47.5,20.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"White",98,9.2,24.5,40.8,25.5
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"IEP",13,0.0,7.7,23.1,69.2
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Economically Disadvantaged",30,3.3,13.3,46.7,36.7
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"All students",55,1.8,12.7,38.2,47.3
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Male",29,3.4,20.7,24.1,51.7
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Female",26,0.0,3.8,53.8,42.3
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"White",21,0.0,23.8,47.6,28.6
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Black",33,3.0,6.1,33.3,57.6
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"IEP",18,0.0,0.0,16.7,83.3
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Economically Disadvantaged",35,0.0,11.4,45.7,42.9
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"All students",64,31.3,51.6,12.5,4.7
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"Male",31,29.0,54.8,12.9,3.2
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"Female",33,33.3,48.5,12.1,6.1
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"White",50,38.0,52.0,8.0,2.0
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"Black",12,8.3,50.0,25.0,16.7
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",4,"Economically Disadvantaged",32,12.5,56.3,21.9,9.4
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",4,"All students",44,52.3,43.2,2.3,2.3
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",4,"Male",22,59.1,36.4,4.5,0.0
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",4,"Female",22,45.5,50.0,0.0,4.5
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",4,"White",34,52.9,44.1,0.0,2.9
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",4,"Economically Disadvantaged",14,28.6,57.1,7.1,7.1
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"All students",89,13.5,36.0,27.0,23.6
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Male",47,17.0,38.3,21.3,23.4
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Female",42,9.5,33.3,33.3,23.8
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"White",69,17.4,37.7,26.1,18.8
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Black",17,0.0,23.5,35.3,41.2
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Economically Disadvantaged",34,14.7,20.6,29.4,35.3
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"All students",115,24.3,14.8,43.5,17.4
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Male",59,33.9,13.6,30.5,22.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Female",56,14.3,16.1,57.1,12.5
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"White",106,24.5,16.0,42.5,17.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"IEP",18,0.0,0.0,38.9,61.1
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Economically Disadvantaged",19,5.3,0.0,57.9,36.8
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"All students",244,50.0,41.4,6.6,2.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"Male",134,49.3,38.1,10.4,2.2
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"Female",110,50.9,45.5,1.8,1.8
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"White",222,50.5,40.5,7.2,1.8
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"Asian",10,50.0,40.0,0.0,10.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"IEP",26,26.9,46.2,19.2,7.7
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",4,"Economically Disadvantaged",60,33.3,53.3,8.3,5.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"All students",267,27.7,32.6,24.7,15.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Male",125,32.8,28.8,18.4,20.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Female",142,23.2,35.9,30.3,10.6
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"White",241,27.0,33.6,24.1,15.4
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Black",11,18.2,27.3,45.5,9.1
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"IEP",28,7.1,7.1,21.4,64.3
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Economically Disadvantaged",54,9.3,31.5,33.3,25.9
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"All students",280,17.1,27.5,44.3,11.1
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Male",137,15.3,27.7,44.5,12.4
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Female",143,18.9,27.3,44.1,9.8
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"White",258,18.2,29.8,42.2,9.7
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Black",13,0.0,0.0,61.5,38.5
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"IEP",24,0.0,0.0,41.7,58.3
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Economically Disadvantaged",39,5.1,25.6,56.4,12.8
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"All students",128,12.5,18.0,52.3,17.2
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Male",59,13.6,16.9,59.3,10.2
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Female",69,11.6,18.8,46.4,23.2
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"White",54,25.9,25.9,46.3,1.9
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Black",66,1.5,12.1,56.1,30.3
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"IEP",18,11.1,5.6,44.4,38.9
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Economically Disadvantaged",71,5.6,14.1,56.3,23.9
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",4,"All students",55,9.1,45.5,21.8,23.6
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",4,"Male",23,4.3,47.8,13.0,34.8
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",4,"Female",32,12.5,43.8,28.1,15.6
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",4,"Black",44,6.8,38.6,27.3,27.3
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",4,"Economically Disadvantaged",48,8.3,41.7,25.0,25.0
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"All students",75,1.3,14.7,29.3,54.7
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Male",37,2.7,8.1,21.6,67.6
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Female",38,0.0,21.1,36.8,42.1
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"White",13,7.7,46.2,23.1,23.1
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Black",61,0.0,8.2,29.5,62.3
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"IEP",14,0.0,7.1,7.1,85.7
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Economically Disadvantaged",70,1.4,10.0,31.4,57.1
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"All students",55,1.8,1.8,32.7,63.6
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Male",24,4.2,0.0,29.2,66.7
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Female",31,0.0,3.2,35.5,61.3
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"White",11,9.1,0.0,45.5,45.5
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Black",44,0.0,2.3,29.5,68.2
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"IEP",11,0.0,0.0,9.1,90.9
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Economically Disadvantaged",42,2.4,0.0,33.3,64.3
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"All students",47,29.8,51.1,10.6,8.5
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"Male",25,32.0,44.0,8.0,16.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"Female",22,27.3,59.1,13.6,0.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"White",35,37.1,45.7,5.7,11.4
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"IEP",13,15.4,38.5,15.4,30.8
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",4,"Economically Disadvantaged",27,22.2,51.9,14.8,11.1
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"All students",41,9.8,26.8,31.7,31.7
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Male",22,13.6,22.7,45.5,18.2
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Female",19,5.3,31.6,15.8,47.4
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"White",28,10.7,35.7,32.1,21.4
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Economically Disadvantaged",18,16.7,11.1,27.8,44.4
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"All students",41,7.3,26.8,39.0,26.8
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Male",27,11.1,22.2,40.7,25.9
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Female",14,0.0,35.7,35.7,28.6
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"White",35,8.6,25.7,40.0,25.7
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Economically Disadvantaged",13,7.7,38.5,23.1,30.8
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"All students",158,52.5,34.2,12.0,1.3
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"Male",88,58.0,31.8,9.1,1.1
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"Female",70,45.7,37.1,15.7,1.4
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"White",153,52.9,34.0,11.8,1.3
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"IEP",26,23.1,30.8,42.3,3.8
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",4,"Economically Disadvantaged",43,41.9,41.9,14.0,2.3
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"All students",169,20.7,42.0,25.4,11.8
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Male",91,24.2,44.0,17.6,14.3
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Female",78,16.7,39.7,34.6,9.0
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"White",166,20.5,42.2,25.3,12.0
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"IEP",28,3.6,14.3,35.7,46.4
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Economically Disadvantaged",49,8.2,24.5,44.9,22.4
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"All students",150,18.7,30.7,41.3,9.3
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Male",76,26.3,31.6,38.2,3.9
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Female",74,10.8,29.7,44.6,14.9
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"White",146,18.5,30.1,42.5,8.9
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"IEP",13,15.4,7.7,53.8,23.1
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Economically Disadvantaged",26,11.5,19.2,57.7,11.5
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"All students",36,2.8,13.9,44.4,38.9
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"Male",24,4.2,12.5,54.2,29.2
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"Female",12,0.0,16.7,25.0,58.3
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"Black",32,3.1,15.6,40.6,40.6
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"IEP",16,0.0,0.0,50.0,50.0
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",4,"Economically Disadvantaged",36,2.8,13.9,44.4,38.9
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"All students",44,2.3,4.5,11.4,81.8
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Male",28,3.6,7.1,10.7,78.6
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Female",16,0.0,0.0,12.5,87.5
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Black",36,0.0,0.0,11.1,88.9
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"IEP",17,5.9,5.9,23.5,64.7
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Economically Disadvantaged",42,2.4,4.8,11.9,81.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"All students",125,35.2,43.2,18.4,3.2
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"Male",71,40.8,39.4,15.5,4.2
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"Female",54,27.8,48.1,22.2,1.9
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"White",88,44.3,43.2,12.5,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"Black",31,6.5,48.4,38.7,6.5
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"IEP",23,13.0,39.1,39.1,8.7
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",4,"Economically Disadvantaged",78,23.1,47.4,25.6,3.8
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"All students",131,14.5,33.6,19.8,32.1
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Male",75,18.7,37.3,21.3,22.7
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Female",56,8.9,28.6,17.9,44.6
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"White",98,17.3,34.7,22.4,25.5
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Black",31,6.5,29.0,12.9,51.6
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"IEP",16,6.3,12.5,6.3,75.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Economically Disadvantaged",64,10.9,26.6,20.3,42.2
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"All students",151,6.6,13.9,43.7,35.8
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Male",66,9.1,16.7,33.3,40.9
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Female",85,4.7,11.8,51.8,31.8
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"White",122,6.6,16.4,45.9,31.1
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Black",27,7.4,3.7,33.3,55.6
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"IEP",17,0.0,0.0,17.6,82.4
