"The 2009 PSSA Writing School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"Female",212,42.5,55.2,2.4,0.0
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"White",420,37.1,60.2,2.4,0.2
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"IEP",32,6.3,78.1,12.5,3.1
103021252,"000000062","Allegheny",3,"BETHEL PARK SD","BETHEL PARK SHS",11,"Economically Disadvantaged",19,5.3,84.2,10.5,0.0
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"All students",395,28.4,63.0,8.4,0.3
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Male",206,19.9,67.0,12.6,0.5
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Female",189,37.6,58.7,3.7,0.0
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"White",378,28.0,64.0,7.7,0.3
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Black",10,20.0,40.0,40.0,0.0
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"IEP",50,8.0,58.0,32.0,2.0
103021252,"000000061","Allegheny",3,"BETHEL PARK SD","INDEPENDENCE MS",8,"Economically Disadvantaged",42,14.3,78.6,4.8,2.4
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"All students",321,11.5,68.8,19.3,0.3
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"Male",169,5.9,63.3,30.2,0.6
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"Female",152,17.8,75.0,7.2,0.0
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"White",303,11.6,69.6,18.5,0.3
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"IEP",60,1.7,50.0,46.7,1.7
103021252,"000007327","Allegheny",3,"BETHEL PARK SD","NEIL ARMSTRONG MS",5,"Economically Disadvantaged",37,5.4,64.9,29.7,0.0
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"All students",102,17.6,73.5,6.9,2.0
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Male",52,13.5,73.1,9.6,3.8
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Female",50,22.0,74.0,4.0,0.0
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"White",98,17.3,73.5,7.1,2.0
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"IEP",12,0.0,33.3,50.0,16.7
103021453,"000007342","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD MS",8,"Economically Disadvantaged",35,11.4,77.1,8.6,2.9
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"All students",109,40.4,52.3,7.3,0.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Male",63,34.9,55.6,9.5,0.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Female",46,47.8,47.8,4.3,0.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"White",104,40.4,51.9,7.7,0.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"IEP",15,6.7,66.7,26.7,0.0
103021453,"000000070","Allegheny",3,"BRENTWOOD BOROUGH SD","BRENTWOOD SHS",11,"Economically Disadvantaged",32,40.6,50.0,9.4,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",5,"All students",48,10.4,64.6,25.0,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",5,"Male",20,10.0,55.0,35.0,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",5,"Female",28,10.7,71.4,17.9,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",5,"White",44,11.4,61.4,27.3,0.0
103021453,"000000069","Allegheny",3,"BRENTWOOD BOROUGH SD","ELROY AVENUE EL SCH",5,"Economically Disadvantaged",21,4.8,57.1,38.1,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",5,"All students",34,11.8,82.4,5.9,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",5,"Male",20,5.0,85.0,10.0,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",5,"Female",14,21.4,78.6,0.0,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",5,"White",32,12.5,81.3,6.3,0.0
103021453,"000000068","Allegheny",3,"BRENTWOOD BOROUGH SD","MOORE SCH",5,"Economically Disadvantaged",14,7.1,78.6,14.3,0.0
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"All students",55,1.8,52.7,40.0,5.5
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Male",30,0.0,53.3,40.0,6.7
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Female",25,4.0,52.0,40.0,4.0
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"White",21,0.0,61.9,33.3,4.8
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Black",33,3.0,45.5,45.5,6.1
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"IEP",18,0.0,22.2,66.7,11.1
102023180,"000007577","Allegheny",2,"CAREER CONNECTIONS CHS","CAREER CONNECTIONS CHS",11,"Economically Disadvantaged",34,2.9,50.0,41.2,5.9
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"All students",88,9.1,64.8,18.2,8.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Male",48,8.3,62.5,20.8,8.3
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Female",39,10.3,69.2,15.4,5.1
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"White",66,10.6,69.7,16.7,3.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Black",18,5.6,50.0,27.8,16.7
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",8,"Economically Disadvantaged",34,0.0,50.0,38.2,11.8
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"All students",119,24.4,65.5,9.2,0.8
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Male",60,21.7,61.7,15.0,1.7
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Female",55,29.1,69.1,1.8,0.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"White",104,26.0,66.3,7.7,0.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"IEP",18,5.6,66.7,27.8,0.0
103021603,"000000079","Allegheny",3,"CARLYNTON SD","CARLYNTON JSHS",11,"Economically Disadvantaged",19,10.5,73.7,15.8,0.0
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"All students",63,0.0,39.7,57.1,3.2
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"Male",35,0.0,40.0,54.3,5.7
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"Female",28,0.0,39.3,60.7,0.0
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"White",50,0.0,44.0,52.0,4.0
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"Black",12,0.0,25.0,75.0,0.0
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"IEP",12,0.0,8.3,75.0,16.7
103021603,"000000077","Allegheny",3,"CARLYNTON SD","CARNEGIE EL SCH",5,"Economically Disadvantaged",38,0.0,28.9,65.8,5.3
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",5,"All students",48,8.3,66.7,25.0,0.0
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",5,"Male",24,4.2,54.2,41.7,0.0
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",5,"Female",24,12.5,79.2,8.3,0.0
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",5,"White",43,9.3,62.8,27.9,0.0
103021603,"000000078","Allegheny",3,"CARLYNTON SD","CRAFTON EL SCH",5,"Economically Disadvantaged",18,0.0,72.2,27.8,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"All students",279,16.5,74.2,9.3,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Male",136,11.8,74.3,14.0,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Female",143,21.0,74.1,4.9,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"White",259,17.4,74.1,8.5,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Black",11,0.0,63.6,36.4,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"IEP",23,0.0,56.5,43.5,0.0
103021752,"000006706","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY HS",11,"Economically Disadvantaged",41,9.8,70.7,19.5,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"All students",234,3.4,62.0,34.6,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"Male",125,0.8,57.6,41.6,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"Female",109,6.4,67.0,26.6,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"White",208,2.9,63.0,34.1,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"Multi-ethnic",10,10.0,50.0,40.0,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"IEP",31,3.2,25.8,71.0,0.0
103021752,"000007415","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY INT",5,"Economically Disadvantaged",61,0.0,52.5,47.5,0.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"All students",267,34.8,48.7,13.9,2.6
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Male",123,26.0,48.8,19.5,5.7
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Female",144,42.4,48.6,9.0,0.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"White",241,34.0,49.4,14.1,2.5
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Black",11,36.4,36.4,27.3,0.0
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"IEP",29,10.3,17.2,51.7,20.7
103021752,"000000094","Allegheny",3,"CHARTIERS VALLEY SD","CHARTIERS VALLEY MS",8,"Economically Disadvantaged",57,15.8,49.1,31.6,3.5
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"All students",131,9.2,84.7,6.1,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Male",62,6.5,82.3,11.3,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Female",69,11.6,87.0,1.4,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"White",56,10.7,83.9,5.4,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Black",67,7.5,85.1,7.5,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"IEP",19,5.3,63.2,31.6,0.0
102020001,"000007727","Allegheny",2,"CITY CHS","CITY CHS",11,"Economically Disadvantaged",71,5.6,87.3,7.0,0.0
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"All students",53,0.0,7.5,86.8,5.7
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"Male",33,0.0,9.1,81.8,9.1
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"Female",20,0.0,5.0,95.0,0.0
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"White",10,0.0,0.0,90.0,10.0
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"Black",43,0.0,9.3,86.0,4.7
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"IEP",12,0.0,0.0,75.0,25.0
103021903,"000007371","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON EL SCH",5,"Economically Disadvantaged",46,0.0,6.5,87.0,6.5
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"All students",57,3.5,59.6,29.8,7.0
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Male",24,0.0,45.8,41.7,12.5
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Female",33,6.1,69.7,21.2,3.0
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"White",12,0.0,50.0,33.3,16.7
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Black",45,4.4,62.2,28.9,4.4
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"IEP",12,0.0,16.7,50.0,33.3
103021903,"000007156","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON HS",11,"Economically Disadvantaged",44,2.3,54.5,34.1,9.1
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"All students",76,1.3,47.4,39.5,11.8
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Male",39,0.0,33.3,46.2,20.5
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Female",37,2.7,62.2,32.4,2.7
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"White",12,0.0,66.7,33.3,0.0
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Black",63,1.6,44.4,39.7,14.3
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"IEP",14,0.0,0.0,50.0,50.0
103021903,"000007370","Allegheny",3,"CLAIRTON CITY SD","CLAIRTON MS",8,"Economically Disadvantaged",71,1.4,45.1,40.8,12.7
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",5,"All students",37,0.0,56.8,43.2,0.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",5,"Male",21,0.0,42.9,57.1,0.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",5,"Female",16,0.0,75.0,25.0,0.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",5,"White",26,0.0,61.5,38.5,0.0
103022103,"000006944","Allegheny",3,"CORNELL SD","CORNELL EL SCH",5,"Economically Disadvantaged",24,0.0,54.2,45.8,0.0
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"All students",42,4.8,69.0,19.0,7.1
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Male",23,0.0,69.6,21.7,8.7
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Female",19,10.5,68.4,15.8,5.3
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"White",28,3.6,71.4,21.4,3.6
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Black",10,0.0,70.0,20.0,10.0
103022103,"000006945","Allegheny",3,"CORNELL SD","CORNELL JHS",8,"Economically Disadvantaged",19,10.5,52.6,21.1,15.8
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"All students",40,5.0,82.5,12.5,0.0
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Male",26,0.0,84.6,15.4,0.0
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Female",14,14.3,78.6,7.1,0.0
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"White",35,5.7,85.7,8.6,0.0
103022103,"000006946","Allegheny",3,"CORNELL SD","CORNELL SHS",11,"Economically Disadvantaged",13,7.7,84.6,7.7,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"All students",151,25.8,70.9,3.3,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Male",78,16.7,78.2,5.1,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Female",73,35.6,63.0,1.4,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"White",147,26.5,70.1,3.4,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"IEP",14,0.0,78.6,21.4,0.0
103022253,"000000513","Allegheny",3,"DEER LAKES SD","DEER LAKES HS",11,"Economically Disadvantaged",28,10.7,82.1,7.1,0.0
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"All students",168,17.9,67.3,12.5,2.4
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Male",90,11.1,67.8,17.8,3.3
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Female",78,25.6,66.7,6.4,1.3
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"White",165,18.2,66.7,12.7,2.4
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"IEP",28,7.1,46.4,35.7,10.7
103022253,"000007595","Allegheny",3,"DEER LAKES SD","DEER LAKES MS",8,"Economically Disadvantaged",48,4.2,66.7,22.9,6.3
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"All students",156,2.6,62.8,31.4,3.2
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"Male",77,1.3,62.3,31.2,5.2
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"Female",79,3.8,63.3,31.6,1.3
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"White",151,2.6,62.9,31.8,2.6
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"IEP",16,0.0,12.5,62.5,25.0
103022253,"000006695","Allegheny",3,"DEER LAKES SD","EAST UNION INTERMED CTR",5,"Economically Disadvantaged",32,3.1,50.0,40.6,6.3
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"All students",44,0.0,13.6,75.0,11.4
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"Male",22,0.0,0.0,77.3,22.7
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"Female",22,0.0,27.3,72.7,0.0
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"Black",40,0.0,12.5,77.5,10.0
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"IEP",14,0.0,7.1,78.6,14.3
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",5,"Economically Disadvantaged",44,0.0,13.6,75.0,11.4
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"All students",44,0.0,29.5,47.7,22.7
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Male",28,0.0,17.9,53.6,28.6
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Female",16,0.0,50.0,37.5,12.5
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Black",37,0.0,21.6,51.4,27.0
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"IEP",14,0.0,28.6,21.4,50.0
103022503,"000007908","Allegheny",3,"DUQUESNE CITY SD","DUQUESNE CONSOLIDATED SCHOOL",8,"Economically Disadvantaged",44,0.0,29.5,47.7,22.7
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"All students",159,4.4,79.9,12.6,3.1
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Male",73,2.7,72.6,20.5,4.1
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Female",86,5.8,86.0,5.8,2.3
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"White",124,4.8,83.9,10.5,0.8
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Black",32,3.1,65.6,18.8,12.5
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"IEP",18,0.0,50.0,33.3,16.7
103022803,"000005193","Allegheny",3,"EAST ALLEGHENY SD","EAST ALLEGHENY JSHS",11,"Economically Disadvantaged",73,4.1,69.9,20.5,5.5
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"All students",114,0.0,33.3,66.7,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"Male",52,0.0,19.2,80.8,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"Female",62,0.0,45.2,54.8,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"White",84,0.0,35.7,64.3,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"Black",26,0.0,26.9,73.1,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"IEP",17,0.0,17.6,82.4,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",5,"Economically Disadvantaged",62,0.0,30.6,69.4,0.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"All students",130,3.8,68.5,21.5,6.2
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Male",75,2.7,66.7,26.7,4.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Female",55,5.5,70.9,14.5,9.1
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"White",98,5.1,72.4,17.3,5.1
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Black",30,0.0,56.7,33.3,10.0
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"IEP",17,0.0,35.3,41.2,23.5
103022803,"000007926","Allegheny",3,"EAST ALLEGHENY SD","LOGAN MIDDLE SCHOOL",8,"Economically Disadvantaged",62,0.0,62.9,25.8,11.3
103023153,"000000136","Allegheny",3,"ELIZABETH FORWARD SD","CENTRAL EL SCH",5,"All students",59,8.5,72.9,18.6,0.0
103023153,"000000136","Allegheny",3,"ELIZABETH FORWARD SD","CENTRAL EL SCH",5,"Male",28,7.1,64.3,28.6,0.0
103023153,"000000136","Allegheny",3,"ELIZABETH FORWARD SD","CENTRAL EL SCH",5,"Female",30,10.0,80.0,10.0,0.0
103023153,"000000136","Allegheny",3,"ELIZABETH FORWARD SD","CENTRAL EL SCH",5,"White",58,8.6,72.4,19.0,0.0
103023153,"000000140","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH EL SCH",5,"All students",19,0.0,63.2,36.8,0.0
103023153,"000000140","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH EL SCH",5,"Female",11,0.0,54.5,45.5,0.0
103023153,"000000140","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH EL SCH",5,"White",19,0.0,63.2,36.8,0.0
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"All students",216,14.4,67.1,16.7,1.9
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"Male",114,7.0,67.5,22.8,2.6
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"Female",101,22.8,67.3,8.9,1.0
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"White",206,15.0,66.5,16.5,1.9
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"IEP",27,0.0,25.9,59.3,14.8
103023153,"000004804","Allegheny",3,"ELIZABETH FORWARD SD","ELIZABETH FORWARD MS",8,"Economically Disadvantaged",62,11.3,67.7,17.7,3.2
